Period,Position,Seniority,Global_exp,Local_exp,Salary
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2600
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,2560
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2800
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,4900
2022_H2,"Analyst (Business, Data, System)",Lead,12 років,,3700
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,2550
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1200
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1300
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,2500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,6040
2022_H2,"Analyst (Business, Data, System)",Lead,11 років,,5000
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,2500
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2800
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1750
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,4050
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,2800
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3800
2022_H2,"Analyst (Business, Data, System)",Junior,3 місяці,,480
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,4000
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,2177
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3150
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,4600
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,850
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,5500
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,3800
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1600
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,866
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,4000
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1500
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,3200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3990
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,5300
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,3200
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1750
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1640
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3300
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Lead,11 років,,4500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2400
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2300
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,3300
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2250
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,4000
2022_H2,"Analyst (Business, Data, System)",Junior,3 місяці,,1230
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2400
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,1800
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,600
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3300
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,3300
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,3000
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,600
2022_H2,"Analyst (Business, Data, System)",Junior,3 місяці,,600
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3500
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,4150
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1400
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3850
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,5300
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,1600
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,700
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,4500
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,1100
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3800
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,3000
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1300
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1600
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,700
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,4500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1900
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,6000
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,3000
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1000
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,5000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,800
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2550
2022_H2,"Analyst (Business, Data, System)",Lead,8 років,,5200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,4000
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,3700
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3300
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,3400
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1850
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,820
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,2500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3500
2022_H2,"Analyst (Business, Data, System)",Lead,8 років,,4300
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,4350
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,3550
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,3370
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,5000
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1115
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,4500
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1300
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,500
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,4200
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2050
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,4500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3500
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1370
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,2800
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,1200
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2800
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,1883
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,4000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2450
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,3800
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,2600
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,3300
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3205
2022_H2,"Analyst (Business, Data, System)",Lead,8 років,,3700
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,4750
2022_H2,"Analyst (Business, Data, System)",Lead,12 років,,500
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2400
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,5000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2000
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,3000
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,900
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1100
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,4500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,4200
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3100
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2800
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,1300
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1450
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2450
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1370
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,700
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,1600
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2300
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,1300
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,1089
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,1130
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,4200
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,600
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1900
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,950
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,550
2022_H2,"Analyst (Business, Data, System)",Lead,8 років,,1500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,2000
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2200
2022_H2,"Analyst (Business, Data, System)",Lead,8 років,,5250
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,750
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,600
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,1500
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,670
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,,1800
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1750
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1900
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2050
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,3700
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,1200
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,4000
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1950
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1900
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1200
2022_H2,"Analyst (Business, Data, System)",Lead,11 років,,900
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1590
2022_H2,"Analyst (Business, Data, System)",Lead,10 років,,3800
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,1250
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3800
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,6000
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,1300
2022_H2,"Analyst (Business, Data, System)",Lead,9 років,,900
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2600
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3900
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,4000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,3750
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Senior,7 років,,4500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2000
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1200
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3500
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,3000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,1150
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,2700
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1300
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,5500
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,1600
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,4600
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1000
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,1400
2022_H2,"Analyst (Business, Data, System)",Senior,6 років,,1040
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,5500
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1500
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,825
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,540
2022_H2,"Analyst (Business, Data, System)",Junior,"1,5 року",,2800
2022_H2,"Analyst (Business, Data, System)",Middle,3 роки,,1000
2022_H2,"Analyst (Business, Data, System)",Middle,5 років,,875
2022_H2,"Analyst (Business, Data, System)",Lead,13 років,,4600
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,1300
2022_H2,"Analyst (Business, Data, System)",Middle,2 роки,,2500
2022_H2,"Analyst (Business, Data, System)",Junior,Пів року,,900
2022_H2,"Analyst (Business, Data, System)",Middle,4 роки,,1200
2022_H2,"Analyst (Business, Data, System)",Junior,1 рік,,1000
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,2500
2022_H2,"Analyst (Business, Data, System)",Lead,15 і більше років,,1000
